,fit_time,score_time,estimator,test_score,n_train,n_test,repeat,fold,cv_mdsum
10,5.616693496704102,0.014129638671875,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.7101449275362319,207,207,5,0,504d0dcec13c89e791a4180337189a99
11,5.686751842498779,0.014143943786621094,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6956521739130435,207,207,5,1,504d0dcec13c89e791a4180337189a99
12,5.635399580001831,0.014112234115600586,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.7053140096618358,207,207,6,0,504d0dcec13c89e791a4180337189a99
13,5.621528387069702,0.014287471771240234,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6908212560386473,207,207,6,1,504d0dcec13c89e791a4180337189a99
14,5.631146669387817,0.014700651168823242,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.642512077294686,207,207,7,0,504d0dcec13c89e791a4180337189a99
15,5.621477127075195,0.014151811599731445,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6859903381642513,207,207,7,1,504d0dcec13c89e791a4180337189a99
16,5.632931232452393,0.014078855514526367,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6570048309178744,207,207,8,0,504d0dcec13c89e791a4180337189a99
17,5.685978174209595,0.016644954681396484,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6473429951690821,207,207,8,1,504d0dcec13c89e791a4180337189a99
18,5.636885404586792,0.014039754867553711,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6763285024154589,207,207,9,0,504d0dcec13c89e791a4180337189a99
19,5.644640684127808,0.014339447021484375,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6618357487922706,207,207,9,1,504d0dcec13c89e791a4180337189a99
20,5.618077039718628,0.014126300811767578,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6521739130434783,207,207,10,0,504d0dcec13c89e791a4180337189a99
21,5.635970592498779,0.014299631118774414,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.7004830917874396,207,207,10,1,504d0dcec13c89e791a4180337189a99
22,5.6839094161987305,0.01407623291015625,"GridSearchCV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
             estimator=Pipeline(steps=[('set_column_types',
                                        SetColumnTypes(X_types={'confound': ['age'],
                                                                'continuous': ['.*TA$'],
                                                                'grouper': ['current_diagnosis']})),
                                       ('zscore',
                                        JuColumnTransformer(apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                            copy=True,
                                                            name='zscore',
                                                            transfo...
                                                  apply_to=ColumnTypes<types={'continuous'}; pattern=(?:__:type:__continuous)>,
                                                  break_ties=False,
                                                  cache_size=200,
                                                  class_weight=None, coef0=0.0,
                                                  decision_function_shape='ovr',
                                                  degree=3, gamma='scale',
                                                  kernel='rbf', max_iter=-1,
                                                  model=SVC(),
                                                  probability=False,
                                                  random_state=None,
                                                  shrinking=True, tol=0.001,
                                                  verbose=False))]),
             param_grid={'svm__C': array([0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9, 2.1, 2.3, 2.5,
       2.7, 2.9, 3.1, 3.3, 3.5, 3.7, 3.9])})",0.6763285024154589,207,207,11,0,504d0dcec13c89e791a4180337189a99
